Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X150;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242
S;0.178458005;0.168316832;0.179770819;0.191011236;0.253968254;0.090909091;0.0625;0;0;0;0;0;0;0.211111111;0.222222222;0.4;0;0;0.6;0.52;0.222222222;0.333333333;0;0.153846154;0.076923077;0.096774194;0.399026764;0.16817783;0.202189781;0.191926885;0.153890357;0.172389464;0.104387292;0.016326072;0.307692308;0.266169154;0.327256944;0.098415871;0.260092012;0.776573676;0.950312032;0;0;0.647856777;0.477908007;0.626969031;0.608879169;0.072662397;0;0;0;0.234239198;0;0;0;0;0;0;1;0;0;0;0;0.09689193;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0.137682088;0.070827207;0;0;0.385949927;0;0;0;0;0.111111111;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.253968254;0.074074074;0;0.333333333;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.32E-01;3.37E-01;3.09E-01;7.99E-02;5.88E-02;4.65E-01;0;0;0;0.083333333;0.074074074;0;0.0625;0.2;0.090909091;0.069029851;0.91634981;0;0.946183953;0.118210863;0.870151771;0.128904032;0.075;0.163265306;0.633802817;0.147928093;0.08365019;0.181240064;0.147688839;0.130111524;0.313131313;0.893048128;0.164627364;0.614550384;0.350724638;0.63447951;0.321829522;0.042740415;0.237715308;0.042740415;0.237715308;0.210280374;0.580310881;0.272727273;0.69;0.66367713;0.42962963;0.199300699;0.120567376;0.368617684;0.42962963;0.24703718;0.185735724;0.138829126;0.112473694;0.09585838;0.109891285;0.029698621;0.024490495;0;0.051861702;0.204285714;0.892857143;0.877315624;0.753603755;0.704386047;0.630282337;0.168193554;0.560775541;0.37889828;0.359166667;0.25974026;0.197921374;0.171171171;0.107698525;0.114371708;0.088268296;0.10478862;0.074156118;0.121912975;0.099271691;0.215921224;0.139790908;0.057146028;0.050144541;0.327245053;0.091609589;0.184416095;0.177842566;0.210113044;0.213741598;0;0.125;0;0.9958;0.0042;0;0;0.497924896;0.1055;0.258684405
N;0.215689225;0.170792079;0.160483322;0.213483146;0.238095238;0.181818182;0.0625;0;0.333333333;0.111111111;0;0;0.111111111;0.233333333;0.185185185;0.41;0.05;0.151515152;0.5;0.54;0.222222222;0.333333333;0;0.307692308;0;0.032258065;0.199513382;0.193623867;0.21946472;0.234069561;0.176531433;0.178739417;0.127534039;0.025555805;0.615384615;0.199004975;0.466145833;0.043010282;0.219111507;0.760548563;0.950312032;0;0;0.609514045;0.268157662;0.596221335;0.608879169;0.072662397;0;0.93460852;0.243376472;0.183619493;0;0;0;0;0;0;1;0;0;0;0;0;0;0.060859236;0;1;1;0.159503816;1;0;0.536101695;0.1097114;0;0;0;0;0.243299476;0.169295806;0.048850055;0;0;0.282454212;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0.246031746;0.111111111;0.1875;0.388888889;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.62E-01;4.72E-01;4.48E-01;2.38E-01;1.52E-01;5.11E-01;0;0;0;0.166666667;0.111111111;0;0.0625;0.4;0.181818182;0.210820896;0.863117871;0;0.936399217;0.361022364;0.745362563;0.162975582;0.103947368;0.469387755;0;0.157982937;0.136882129;0.145468998;0.146561443;0.26394052;0.242424242;0.763517528;0.347608454;0.50384094;0.425120773;0.560998587;0.371309771;0.112193589;0.185668481;0.112507857;0.19461636;0.138629283;0.668393782;0.71657754;0.59;0.560538117;0.392592593;0.229020979;0.066193853;0.311332503;0.392592593;0.196979421;0.144670668;0.115617709;0.086271402;0.066547339;0.056272973;0.174237765;0.091625278;0.124870645;0.170212766;0.537142857;0.090136054;0.802167074;0.576852162;0.691386889;0.634027242;0.177896227;0.617769255;0.496939668;0.213333333;0.303896104;0.250338906;0.332528958;0.203172358;0.258196281;0.272783942;0.207874174;0.219831224;0.109760878;0.185481317;0.159924072;0.052669096;0.247447847;0.058705804;0.401826484;0.085616438;0.202259188;0.206997085;0.210586881;0.213741598;0.166666667;0;0;0;1;0;0;0;0.2381;0.352057157
N;0.314045856;0.262376238;0.281937826;0.337078652;0.428571429;0.181818182;0.125;0;0;0;0;0;0;0.388888889;0.259259259;0.47;0.03;0;0.5;0.54;0.555555556;0.5;0.285714286;0.307692308;0.076923077;0.225806452;0.598540146;0.292044457;0.356934307;0.353135314;0.249741409;0.229068674;0.105900151;0.066561868;0.261538462;0.109452736;0.511284722;0;0.428661496;0.778466439;0.909079443;0;0;0.630538796;0.688690856;0.782716727;0.608879169;0.072662397;0;0;0.30094518;0;0.258179513;0;0;0;0;0;1;0;0;0;0;0.088159235;0;0.075253395;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0.258325989;0;0.129304754;0;0;0.598020752;0;0;0;0;0.111111111;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090909091;0;0;0;0;0;0.428571429;0.148148148;0.0625;0.555555556;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5.10E-01;5.21E-01;5.09E-01;2.34E-01;1.54E-01;6.28E-01;0;0;0;0.083333333;0.148148148;0;0.125;0.2;0.181818182;0.139925373;0.837769328;0;0.890410959;0.239616613;0.758853288;0.225440091;0.146052632;0.346938776;0.352112676;0.229433272;0.162230672;0.263116057;0.225103345;0.24535316;0.282828283;0.852049911;0.240823137;0.510619069;0.465700483;0.599152143;0.26985447;0.125078567;0.357393185;0.125078567;0.357393185;0.165109034;0.766839378;0.262032086;0.66;0.598654709;0.318518519;0.262237762;0.115839243;0.332503113;0.318518519;0.383904505;0.300900389;0.263249598;0.268804074;0.248973131;0.210885081;0.111501626;0.103099846;0.077268023;0.118085106;0.331428571;0.226190476;0.815332634;0.668957425;0.699523052;0.631640783;0.167902057;0.561414722;0.60769455;0.60875;0.24025974;0.20018075;0.277670528;0.155688018;0.281629582;0.336616382;0.249649369;0.094936709;0.210309682;0.177327422;0.302645628;0.11682243;0.177430093;0.187680676;0.366818874;0.048373288;0.312802068;0.309037901;0.346984363;0.354667662;0;0.125;0;0.728;0.272;0;0;0.364018201;0.1647;0.210150283
N;0.230032075;0.262376238;0.256693896;0.235955056;0.301587302;0;0.1875;0;0;0;0;0;0;0.244444444;0.518518519;0.83;0.17;0;0;0.54;0.111111111;0;0.142857143;0.307692308;0.076923077;0;0;0.215706347;0.249148418;0.22239147;0.218825422;0.31420508;0.244780635;0.042825062;0.923076923;0.223880597;0.696180556;0.054301515;0.548746087;0.814678209;0.950312032;0;0.733880815;0.600937208;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.107767328;0.088468994;0;0.058928228;0;1;1;0.159503816;1;0;0;0;0;0;0.113343746;0;0;0;0.150738981;0;0.686370217;0;0;0;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0.301587302;0.111111111;0.0625;0.222222222;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;6.89E-01;6.95E-01;6.57E-01;2.01E-01;1.38E-01;5.21E-01;0;0;0;0.083333333;0.111111111;0.125;0.1875;0;0;0.083955224;0.88086185;0.118733509;0.816046967;0;1;0.194207836;0.127631579;0.448979592;0.507042254;0.232632541;0.11913815;0.272257552;0.249154453;0.301115242;0.424242424;0.864527629;0.200222469;0.565295978;0.384057971;0.605275553;0.328898129;0.073852923;0.31078965;0.073852923;0.31078965;0.23364486;0.803108808;0.35828877;0.905;0.697309417;0.622222222;0.274475524;0.158392435;0.387297634;0.622222222;0.383605014;0.248965769;0.189433654;0.1504196;0.112567639;0.098971197;0.076882524;0.104298681;0;0.070744681;0.375714286;0.258503401;0.794593965;0.69644653;0.70616291;0.63285237;0.16848505;0.560349419;0.22996211;0.250416667;0.245454545;0.111613195;0.081885457;0.022428773;0.042996883;0.048497694;0.04007213;0.032805907;0.059388475;0.026044965;0.047455214;0.015919531;0.044385264;0.055481432;0.246575342;0.068921233;0.226565134;0.233236152;0.2687335;0.259522031;0.083333333;0;0.9978;0;0.0022;0;0.128849804;0;0.3043;0.000246366
S;0.245792579;0.193069307;0.196619015;0.258426966;0.301587302;0;0.3125;0;0;0;0;0;0;0.288888889;0.111111111;0.48;0.07;0;0.44;0.42;0.333333333;0.333333333;0.142857143;0.230769231;0;0.096774194;0.399026764;0.236033928;0.264233577;0.286874841;0.20399954;0.173095014;0.099394856;0.032450034;0.323076923;0.228855721;0.387152778;0.094340036;0.209204132;0.750066542;0.950312032;0;0.109098757;0.702242465;0.196533771;0.489786487;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.376717647;0.093891337;0;0.071698197;0;1;1;0.159503816;1;0;0;0;0;0;0.357398142;0;0;0;0.085480526;0;0.132647363;0.25204786;0;0;0.75;0.333333333;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.301587302;0.185185185;0;0.444444444;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3.99E-01;3.98E-01;4.18E-01;2.57E-01;2.40E-01;5.36E-01;0;0.25;0.2;0.25;0.185185185;0.375;0.3125;0;0;0.26119403;0.812420786;0.36939314;0.71037182;0;1;0.224872232;0.181578947;0.367346939;0.605633803;0.211151737;0.187579214;0.197933227;0.225854942;0.171003717;0.444444444;0.73083779;0.440489433;0.40804338;0.517874396;0.453603391;0.553430353;0.082966688;0.249422116;0.082966688;0.249422116;0.180685358;0.694300518;0.267379679;0.77;0.621076233;0.382716049;0.237762238;0.11820331;0.344956413;0.382716049;0.250074873;0.205041369;0.175888609;0.146405466;0.115009363;0.10401797;0.193392496;0.178455215;0;0.308510638;0.33;0.285714286;0.681579867;0.776734831;0.666417282;0.64140691;0.153202299;0.628422286;0.492567765;0.400833333;0.331168831;0.189335743;0.281853282;0.219943423;0.247339568;0.336741055;0.329693448;0.291244726;0.125245002;0.252454085;0.084233005;0.314668145;0.097425655;0.309206137;0.449010654;0.072773973;0.237523884;0.239067055;0.241657077;0.251381628;0.25;0;0.7095;0;0.2905;0;0.093157195;0;0.3889;0.224439517
N;0.234720627;0.183168317;0.195768096;0.247191011;0.285714286;0.181818182;0.1875;0;0;0;0;0;0;0.3;0.074074074;0.61;0.04;0;0.36;0.96;0.555555556;0.333333333;0.428571429;0.076923077;0.153846154;0.032258065;0.199513382;0.208540509;0.260097324;0.282559025;0.163084703;0.125117592;0.074432678;0.030698406;0.415384615;0.099502488;0.413194444;0;0.360239362;0.823330841;0.950312032;0;0;0.633108561;0.245947226;0.443547739;0.608879169;0.201260484;0;0;0;0;0.254126133;0;0;0;0.242576593;0;1;0;0;0;0.127429784;0.091779345;0;0.071992468;0;1;1;0.159503816;1;0;0;0;0;0;0.10871522;0.2047002;0;0;0.154499868;0;0;0.231663773;0;0.2;0;0;0;0;0;0;0;0.25;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.285714286;0.185185185;0.0625;0.333333333;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.15E-01;4.23E-01;4.04E-01;2.31E-01;1.81E-01;5.62E-01;0;0;0;0.166666667;0.148148148;0.125;0.1875;0.2;0.090909091;0.160447761;0.837769328;0.124010554;0.811154599;0.124600639;0.89376054;0.210107893;0.228947368;0.530612245;0.338028169;0.186014625;0.194550063;0.199125596;0.158962796;0.271375465;0.323232323;0.797385621;0.310344828;0.483958427;0.407729469;0.593499764;0.355509356;0.135763671;0.247036015;0.135763671;0.247036015;0.124610592;0.730569948;0.262032086;0.825;0.540358744;0.439506173;0.25;0.115839243;0.300124533;0.439506173;0.300047063;0.254704737;0.223129602;0.161383772;0.091616401;0.08076781;0.140145857;0.114231889;0.135219041;0.142553191;0.56;0.159863946;0.766515204;0.670382166;0.760497522;0.588280648;0.172232864;0.568445723;0.296123579;0.24375;0.498701299;0.245820154;0.161840412;0.108102647;0.274857573;0.125545443;0.031256261;0.006118143;0.070756566;0.116687777;0.14248428;0.104704578;0.067576565;0.043806982;0.47412481;0.076626712;0.229318872;0.2303207;0.240709402;0.248917102;0.083333333;0.125;0;0.9156;0.0844;0.0001;0;0.457822891;0.2535;0.299334812
N;0.199794084;0.138613861;0.146982074;0.213483146;0.253968254;0;0.25;0;0;0;0;0;0;0.244444444;0.074074074;0.22;0.04;0;0.74;0.2;0.333333333;0.5;0;0.153846154;0;0.096774194;0.399026764;0.18748172;0.2243309;0.223406956;0.159521894;0.142521167;0.082450832;0.021446216;0.538461538;0.191542289;0.373263889;0.077294968;0.192030147;0.772669852;0.950312032;0;0;0.647856777;0.358824953;0.583730712;0.594510662;0.143909825;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.160232914;0;0.071576725;0.588232807;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.02852807;0;0;0.410832306;0;0;0;0.333333333;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.253968254;0.148148148;0;0.5;0;0.75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.86E-01;3.81E-01;4.11E-01;2.66E-01;1.35E-01;4.95E-01;0;0;0;0;0.148148148;0;0.25;0;0;0;0.866920152;0;0.794520548;0;1;0.166950596;0.167105263;0.285714286;0.422535211;0.140463132;0.133079848;0.118044515;0.159338595;0.141263941;0.444444444;0.787284611;0.271412681;0.55264347;0.388405797;0.6194065;0.286902287;0.058453803;0.221758258;0.058453803;0.221758258;0.238317757;0.678756477;0.229946524;0.13;0.704035874;0.42962963;0.232517483;0.101654846;0.391033624;0.42962963;0.193685021;0.145846853;0.137480682;0.109277976;0.064043537;0.051595714;0.190405061;0.185134441;0;0.289095745;0.371428571;0.166666667;0.756611907;0.804810593;0.628542037;0.617946176;0.191638211;0.472248855;0.470416788;0.267083333;0.436363636;0.349751469;0.261422136;0.224186704;0.475760507;0.514524374;0.195451813;0.096097046;0.080164641;0.245804307;0.029303595;0.108585459;0.057700843;0.041027352;0.517503805;0.09760274;0.190064067;0.192419825;0.192039532;0.214488424;0;0;0;0;1;0;0;0;0.3333;0
N;0.239504217;0.232673267;0.23655548;0.247191011;0.301587302;0;0.25;0;0;0;0;0;0;0.266666667;0.185185185;0.68;0.08;0;0.24;0.66;0.222222222;0.166666667;0.142857143;0.153846154;0;0.032258065;0.199513382;0.232670371;0.2486618;0.276212237;0.210435582;0.178739417;0.114977307;0.033932181;0.476923077;0.246268657;0.469618056;0.196904699;0.362285685;0.783291295;0.940373429;0;0.168594778;0.58913995;0.047103838;0.687366052;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.236134385;0.099229201;0;0.060174315;0;1;1;0.159503816;1;0;0;0;0;0;0.230107043;0;0;0;0.130302002;0;0.266215098;0.048115968;0;0;0.25;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0.301587302;0.148148148;0.0625;0.277777778;0;0.5;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4.74E-01;4.77E-01;4.75E-01;1.52E-01;1.85E-01;5.26E-01;0;0;0;0.166666667;0.148148148;0.25;0.25;0;0;0.171641791;0.844106464;0.242744063;0.759295499;0;1;0.189664963;0.165789474;0.489795918;0.295774648;0.238726386;0.155893536;0.250397456;0.263059;0.278810409;0.424242424;0.772430184;0.339265851;0.572074108;0.287922705;0.708431465;0.257380457;0.07982401;0.28968757;0.07982401;0.28968757;0.228971963;0.761658031;0.299465241;0.865;0.69058296;0.397530864;0.26048951;0.132387707;0.383561644;0.397530864;0.292003594;0.252981019;0.244265325;0.193925537;0.147217365;0.133053929;0.124945084;0.148141805;0;0.148138298;0.314285714;0.231292517;0.801584528;0.700385518;0.668100627;0.631273635;0.174231698;0.57078939;0.340716992;0.1325;0.267532468;0.187528242;0.187097812;0.116185088;0.109642051;0;0;0;0.100156801;0.073068398;0.060742674;0.027324568;0.064913449;0.000333556;0.339421613;0.069349315;0.234517253;0.239067055;0.259798281;0.257057506;0.166666667;0;0.9993;0;0.0007;0;0.129069332;0;0.375;0.102734664
S;0.144299687;0.089108911;0.085942818;0.134831461;0.111111111;0.181818182;0.1875;0;0.333333333;0;0;0;0;0.155555556;0.074074074;0.2;0.13;0;0.67;0.64;0.222222222;0.333333333;0;0.076923077;0.230769231;0.032258065;0.199513382;0.119625622;0.135279805;0.172886519;0.097919779;0.067732832;0.070045386;0.006557377;0.353846154;0.28358209;0.227430556;0;0.181164459;0.772669852;0.950312032;0;0;0.647856777;0.180997281;0.425223693;0.608879169;0.157642539;0;0;0.237908972;0;0;0;0;0.17836878;0;0;1;0;0;0;0;0;0.446352568;0;0.520497997;1;0.534734834;0.159503816;1;0;0;0;0;0;0;0;0.26266056;0;0.021743393;0;0;0.18374734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0.111111111;0.185185185;0.25;0.388888889;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36E-01;2.38E-01;2.31E-01;3.12E-01;2.38E-01;4.90E-01;0;0;0;0.083333333;0.185185185;0;0.1875;0.2;0.181818182;0.145522388;0.796577947;0;0.797455969;0.249201278;0.807757167;0.113571834;0.125;0.265306122;0.577464789;0.136654479;0.203422053;0.082670906;0.059751973;0.810408922;0.01010101;0.408199643;0.621245829;0.430637144;0.405797101;0.599152143;0.360914761;0.096794469;0.07516218;0.096794469;0.115353068;0.635514019;0.466321244;0.315508021;0.53;0.387892377;0.358024691;0.160839161;0.139479905;0.708592777;0.358024691;0.138920977;0.089613076;0.056149814;0.045428564;0.031173373;0.022608374;0.054916088;0.042815551;0.070024146;0.045744681;0.357142857;0.654761905;0.808225562;0.759889373;0.709623118;0.632448508;0.168235196;0.56066901;0.182162635;0.244166667;0.288311688;0.097153186;0.127574003;0.096585169;0.123078577;0.06246104;0;0;0.11505292;0.086051298;0.164195041;0.024948519;0;0;0.619482496;0.136558219;0.145133191;0.137026239;0.119542408;0.130918596;0.083333333;0.125;0.0135;0;0.9865;0;0.001743308;0;0.501;0.349593496
N;0.486904526;0.430693069;0.446789199;0.505617978;0.571428571;0.363636364;0.375;0;0;0;0;0;0;0.544444444;0.62962963;0.58;0.06;0;0.36;0.5;0.444444444;0.5;0.142857143;0.461538462;0.153846154;0.225806452;0.598540146;0.466803159;0.523357664;0.517390201;0.434202965;0.450376294;0.22269289;0.193779475;0.2;0.161691542;0.693576389;0.184601803;0.238223734;0.597627286;0.950312032;0;0;0.568792145;0.644960039;0.697706815;0.608879169;0.072662397;0;0;0;0.632254083;0.151295003;0;0;0;0;0;1;0;0;0;0.27344036;0.092161068;0;0.2269635;0;1;1;0.159503816;1;0;0;0;0;0;0.236443138;0;0;0.562577776;0.304924028;0;0;0.592122214;0;0.4;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.181818182;0;0.5;0;0;0;0.571428571;0.37037037;0.375;0.666666667;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.82E-01;7.01E-01;6.50E-01;5.01E-01;3.87E-01;7.45E-01;0;0;0;0.416666667;0.37037037;0.25;0.375;0.6;0.363636364;0.380597015;0.595057034;0.242744063;0.616438356;0.357827476;0.583473862;0.449176604;0.381578947;0.489795918;0.014084507;0.41773309;0.404942966;0.437599364;0.380683953;0.252788104;0.323232323;0.683303624;0.400444939;0.478084049;0.449758454;0.580781912;0.237006237;0.310810811;0.494444859;0.310810811;0.494444859;0.200934579;0.730569948;0.256684492;0.815;0.650224215;0.414814815;0.25;0.113475177;0.361145704;0.414814815;0.528130749;0.45861048;0.394760765;0.374457637;0.309767933;0.311237091;0.294262367;0.278986128;0.304932735;0.222340426;0.352857143;0.068027211;0.737504369;0.479634596;0.671841392;0.580570547;0.224285833;0.692340471;0.727776159;0.609583333;0.3;0.202440127;0.375;0.175186906;0.213157046;0.172547064;0.2530555;0.222679325;0.214033712;0.186193794;0.477162178;0.077617614;0.231580115;0.392261508;0.394216134;0.024400685;0.487214792;0.481049563;0.502809179;0.514861837;0.083333333;0.125;0.0001;0;0.9999;0;1.29134E-05;0;0.3404;0.26213353
N;0.295798519;0.262376238;0.27223735;0.314606742;0.396825397;0.090909091;0.1875;0;0;0;0;0;0;0.344444444;0.185185185;0.41;0.03;0;0.56;0.26;0.333333333;0.5;0;0.076923077;0.076923077;0.225806452;0.598540146;0.285317344;0.328223844;0.321909114;0.260199977;0.265992474;0.137670197;0.057107568;0.307692308;0.211442786;0.493923611;0.14997179;0.275122401;0.772669852;0.950312032;0;0;0.792131656;0.599135889;0.642125214;0.608879169;0.072662397;0;0;0;0;0.216512846;0;0;0;0;0;1;0;0;0;0.251937557;0.091250565;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0.237674176;0;0;0;0.081310561;0;0;0.585404531;0;0;0.5;0;0.111111111;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396825397;0.148148148;0;0.555555556;1;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.05E-01;5.02E-01;5.34E-01;8.57E-02;1.46E-01;5.87E-01;0;0.25;0.4;0.166666667;0.148148148;0.25;0.1875;0;0.090909091;0.171641791;0.845373891;0.242744063;0.821917808;0;0.89544688;0.219761499;0.142105263;0.367346939;0.647887324;0.224710542;0.154626109;0.261923688;0.218714769;0.163568773;0.424242424;0.891859774;0.163515017;0.601897876;0.387922705;0.605746585;0.2997921;0.053425519;0.35112967;0.053425519;0.35112967;0.202492212;0.398963731;0.251336898;0.8;0.652466368;0.441975309;0.138111888;0.111111111;0.362391034;0.441975309;0.344157789;0.263079981;0.229462744;0.207461872;0.199921368;0.192574729;0.081451542;0.072786436;0;0.133244681;0.234285714;0.884353741;0.883374112;0.745893396;0.707846255;0.63131035;0.16952611;0.549589858;0.643544156;0.459583333;0.385714286;0.281066426;0.433880309;0.51970095;0.401913361;0.412916095;0.348126628;0.198312236;0.579576637;0.304702343;0.72345474;0.18556946;0.168109188;0.189904381;0.379756469;0.052226027;0.297684613;0.29154519;0.323834022;0.334353996;0.166666667;0.125;0.0019;0.8709;0.1273;0.0533;0;0.434521726;0.171;0.235525992
N;0.941361422;0.96039604;0.962446108;0.943820225;0.968253968;1;0.8125;0;0;0;0;0;0;0.944444444;0.592592593;0.86;0.14;0;0;0.1;0.111111111;0;0.142857143;0.923076923;0.153846154;0;0;0.945890611;0.941849148;0.946686976;0.942535341;0.924506115;0.420423601;0.867370312;0.030769231;0.865671642;0.934027778;0.915389928;0.187833023;0.070982843;0.950312032;0;0.17479654;0.146647476;0;0.401776147;0.608879169;0.072662397;0;0;0;0.802722738;0.861228902;0;0;0;0;0;1;0;0;0;0.273306102;0;0;0.913462246;0;1;1;0.159503816;1;0;0;0;0;0;0.237352077;0;0;0.8040407;0.934096822;0;0.275222337;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.968253968;0.888888889;0.6875;0.666666667;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.19E-01;9.41E-01;8.92E-01;7.29E-01;8.26E-01;9.75E-01;0;0;0;0.5;0.888888889;0.25;0.8125;0.8;1;0.453358209;0.11913815;0.245382586;0.202544031;0.479233227;0.030354132;0.894378194;0.852631579;0.367346939;0.366197183;0.956429007;0.88086185;0.958267091;0.934611048;0.241635688;0.323232323;0.57278669;0.033370412;0.996836873;0.047826087;0.69194536;0.553014553;0.943117536;0.958690627;0.943117536;0.958690627;0.246105919;0.792746114;0.326203209;0.88;0.715246637;0.427160494;0.270979021;0.144208038;0.397260274;0.427160494;0.96196466;0.969885626;0.972258416;0.976993427;0.967171221;0.957185087;0.917669801;0.892789861;1;0.620212766;0.39;0.181972789;0.307235232;0.11900771;0.59085383;0.051620957;0.880736237;0.424629807;0.640338094;0.113333333;0.237662338;0.110257569;0.396557272;0.114366539;0.445125228;0.491335245;0.204768583;0.491877637;0.060760486;0.121754275;0.928579903;0.019562807;0.229804705;0.93117634;0.389649924;0.001284247;0.953158368;0.944606414;0.964597577;0.962210605;0;0.875;0;0;1;0;0;0;0.4302;0.171963538
