Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X150;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242
S;0.239401259;0.178217822;0.170580894;0.247191011;0.238095238;0.181818182;0.375;0;0;0;0;0;0;0.266666667;0.074074074;0.56;0.2;0;0.24;0.46;0.222222222;0.166666667;0.142857143;0.153846154;0;0.032258065;0.199513382;0.234279029;0.249878345;0.266057375;0.210435582;0.178739417;0.098487141;0.0267011;0.169230769;0.378109453;0.326388889;0.106801004;0.192030147;0.732030369;0.950312032;0;0;0.579439252;0.143464066;0.411855712;0.608879169;0.072662397;0;0;0;0.209884434;0;0;0;0;0;0;0.513325412;0;0;0;0.121224787;0.074570523;0;0.261962293;0;1;1;0.159503816;1;0;0;0;0;0;0.124414264;0;0;0.180340019;0.074761528;0;0;0.212417385;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.125;0;0.25;0;0;0;0;0;0;0.238095238;0.296296296;0.375;0.388888889;0;0.25;1;0;1;0;0;0;0;0;0;0;1;0;0;1;3.45E-01;3.39E-01;3.15E-01;3.49E-01;3.34E-01;5.21E-01;0;0;0;0.166666667;0.259259259;0.125;0.375;0.2;0.090909091;0.162313433;0.767427123;0.126649077;0.689823875;0.124600639;0.915682968;0.257808064;0.280263158;0.510204082;0.309859155;0.193327239;0.260456274;0.152623211;0.181886509;0.275092937;0.434343434;0.684491979;0.368743048;0.47989155;0.583574879;0.390014131;0.45987526;0.248585795;0.19461636;0.248585795;0.19461636;0.22741433;0.694300518;0.22459893;0.735;0.688340807;0.417283951;0.237762238;0.09929078;0.382316314;0.417283951;0.195695888;0.157284231;0.164070786;0.150250721;0.130870226;0.112837667;0.332659696;0.396814523;0.167644015;0.261702128;0.771428571;0.151360544;0.694745427;0.449044586;0.704947162;0.62815288;0.084284168;0.591988921;0.317983095;0.1425;0.296103896;0.28061455;0.309362934;0.228834108;0.191121144;0.308066326;0.250250451;0.301582278;0.014308114;0.347371754;0.016372049;0.097655631;0.013759432;0.317656215;0.580669711;0.08005137;0.232409801;0.2303207;0.204833142;0.219268111;0.083333333;0.125;0.9997;0;0.0003;0.0215;0.129095159;0;0.625;0.102734664
N;0.25371243;0.183168317;0.192307692;0.269662921;0.285714286;0.363636364;0.1875;0;0;0;0;0;0;0.3;0.037037037;0.32;0.07;0;0.61;0.16;0.333333333;0.5;0;0.076923077;0;0.096774194;0.399026764;0.241591109;0.282725061;0.274942879;0.215262613;0.211194732;0.111951589;0.044329665;0.584615385;0.149253731;0.537326389;0.035201506;0.192030147;0.772669852;0.950312032;0;0;0.672384558;0.476566523;0.71321796;0.608879169;0.072662397;0;0;0.550307789;0;0;0;0.766956103;0;0;0;1;0;0;0;0.110318229;0.073073355;0;0;0.627062218;1;1;0.159503816;1;0;0;0;0;0;0.11899152;0;0.500903036;0;0.014813558;0;0;0.505951047;0;0;0;0;0.111111111;0.666666667;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285714286;0.259259259;0.375;0.555555556;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.48E-01;5.44E-01;5.48E-01;3.33E-02;3.29E-01;5.51E-01;0;0.5;0.6;0.25;0.259259259;0.125;0.1875;0.4;0.363636364;0.369402985;0.788973384;0.110817942;0.864970646;0.498402556;0.671163575;0.22600795;0.232894737;0.428571429;0.436619718;0.174741012;0.211026616;0.190381558;0.130026306;0.148698885;0.282828283;0.838978015;0.219132369;0.65521916;0.341545894;0.531323599;0.321413721;0.174732872;0.217880844;0.174732872;0.217880844;0.210280374;0.683937824;0.278074866;0.705;0.66367713;0.407407407;0.234265734;0.122931442;0.368617684;0.407407407;0.215932914;0.166430078;0.143738069;0.128530229;0.10079356;0.069478208;0.151744135;0.075697893;0.304242842;0.107446809;0.397142857;0.505102041;0.797040662;0.667029836;0.713831479;0.638763447;0.161947197;0.593799936;0.584377732;0.164166667;0.305194805;0.442385901;0.54021879;0.537684381;0.399441041;0.480862735;0.283109597;0.306223629;0.8249706;0.275332489;0.906275952;0.06922224;0.071904128;0.076717812;0.525114155;0.067208904;0.261492638;0.244897959;0.242401679;0.260567588;0.083333333;0.5;0;0.0019;0.9981;0.9998;0;0.000950048;0.2692;0.474008376
N;0.153043203;0.106435644;0.103585205;0.146067416;0.158730159;0.090909091;0.0625;0;0.333333333;0.111111111;0;0;0.111111111;0.166666667;0.037037037;0.25;0.06;0;0.69;0.26;0.222222222;0.333333333;0;0.076923077;0;0.032258065;0.199513382;0.131617432;0.149148418;0.16476263;0.108952994;0.081843838;0.063540091;0.007478105;0.4;0.320895522;0.221354167;0.088999621;0.192030147;0.772669852;0.950312032;0;0;0.647856777;0.153317919;0.425404522;0.601902679;0.153582195;0;0;0;0;0;0;0;0;0;0.369538886;1;0;0;0;0;0;0;0.067673079;0;1;1;0.47502195;1;0;0;0.111152689;0;0;0;0;0;0;0.026260227;0;0;0.201856027;0;0;0;0.333333333;0;0;0;0;0;0;0.25;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0.074074074;0;0.333333333;0;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44E-01;2.32E-01;2.43E-01;2.09E-01;6.08E-02;4.44E-01;0;0;0;0;0.037037037;0;0.0625;0;0;0;0.958174905;0;0.935420744;0;1;0.098239637;0.085526316;0.306122449;0.577464789;0.100091408;0.06400507;0.084260731;0.114242766;0.141263941;0.424242424;0.803921569;0.278642937;0.540894713;0.431400966;0.598681112;0.292307692;0.07008171;0.142942361;0.070395977;0.151591977;0.191588785;0.678756477;0.636363636;0.13;0.6367713;0.444444444;0.232517483;0.066193853;0.353673724;0.424691358;0.153424892;0.106039098;0.097603103;0.07852893;0.046320342;0.021023357;0.145417802;0.088371296;0.135563988;0.14893617;0.561428571;0.12244898;0.730047769;0.787629903;0.715421304;0.593530859;0.16023986;0.510280175;0.300786943;0.06375;0.333766234;0.494803434;0.166827542;0.164679733;0.272492744;0.206333375;0.040372671;0.004008439;0.029204234;0.093571881;0.083046625;0.007128148;0.025077674;0.003669113;0.50761035;0.146832192;0.12804878;0.145772595;0.14330197;0.160268857;0;0;0;0;1;0;0;0;0.2667;0
N;0.136340237;0.096534653;0.0875312;0.134831461;0.142857143;0;0.0625;0;0;0.333333333;0;0;0.333333333;0.144444444;0.111111111;0.5;0.07;0;0.43;0.52;0.111111111;0.166666667;0;0.153846154;0.230769231;0.032258065;0.199513382;0.128253875;0.131143552;0.170855547;0.115733824;0.08678269;0.091679274;0.006916685;0.353846154;0.407960199;0.245659722;0.032769623;0.19367297;0.772669852;0.73133485;0;0;0.638077211;0.123805281;0.380605712;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.060980708;0;1;1;0.159503816;1;0;0;0.313215091;0;0;0;0;0;0;0.030354786;0;0;0.196867649;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0.037037037;0;0.222222222;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.64E-01;2.55E-01;2.43E-01;1.35E-01;4.72E-02;3.83E-01;0;0;0;0;0.037037037;0;0.0625;0;0;0;0.969581749;0;0.953033268;0;1;0.105621806;0.039473684;0.775510204;0.661971831;0.10786106;0.030418251;0.075516693;0.13942127;0.382899628;0.393939394;0.726084373;0.330923248;0.533212833;0.39468599;0.674046161;0.226611227;0.044626021;0.142867795;0.046511628;0.142867795;0.299065421;0.735751295;0.903743316;0.145;0.791479821;0.424691358;0.251748252;0.059101655;0.439601494;0.424691358;0.142001455;0.11297453;0.074012909;0.056743485;0.030087012;0.024426768;0.063614797;0.055660216;0;0.106117021;0.464285714;0.447278912;0.751135966;0.764079785;0.703918451;0.62738187;0.174564837;0.55726004;0.213640338;0.277916667;0.251948052;0.07953005;0.087837838;0.049302889;0.089003547;0.067821967;0.022039671;0.002109705;0.106036848;0.04520266;0.091232649;0.020117218;0.030625832;0.025572604;0.367579909;0.178082192;0.09781387;0.128279883;0.109591823;0.109260642;0;0;0;0;1;0;0;0;0.1429;0
N;0.203088742;0.252475248;0.240186068;0.213483146;0.301587302;0;0.0625;0;0;0;0;0;0;0.222222222;0.037037037;0.76;0.24;0;0;0.2;0.111111111;0;0.142857143;0.076923077;0.076923077;0;0;0.202983328;0.215571776;0.227722772;0.195954488;0.19332079;0.133736762;0.024994386;0.538461538;0.358208955;0.450520833;0.269180261;0.333143592;0.772669852;0.965497409;0;0.708000386;1;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.111530351;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0.10635904;0;0;0;0.096930966;0;0.749865564;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.301587302;0.037037037;0;0.277777778;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4.58E-01;4.56E-01;4.73E-01;9.57E-02;5.58E-02;4.75E-01;0;0;0;0.083333333;0.037037037;0.125;0.0625;0;0;0.083955224;0.951837769;0.118733509;0.925636008;0;1;0.135718342;0.051315789;0.346938776;0.535211268;0.197135893;0.048162231;0.255564388;0.219842165;0.159851301;0.323232323;0.886512181;0.275862069;0.508811568;0.451690821;0.419689119;0.56049896;0.010999371;0.303705913;0.010999371;0.303705913;0.238317757;0.18134715;0.331550802;0.885;0.704035874;0.279012346;0.064685315;0.146572104;0.391033624;0.279012346;0.267103068;0.256915152;0.238371564;0.200810621;0.11426443;0.121754604;0.013091995;0;0;0.03962766;0.052857143;0.954081633;0.872655249;0.760559839;0.704947162;0.633586665;0.16777713;0.561095132;0.291460216;0.416666667;0.198701299;0.066425667;0.117760618;0.100323298;0.075244545;0.075177659;0.057002605;0.026476793;0.145237162;0.077184927;0.082690711;0.048313005;0.062694186;0.029019346;0.222222222;0.073630137;0.211812971;0.206997085;0.258038313;0.251680358;0;0;0;0;1;0;0;0;0.0952;0.117270264
N;0.090397181;0.064356436;0.072214658;0.101123596;0.142857143;0;0.0625;0;0;0;0;0;0;0.122222222;0;0.08;0;0;0.92;0;0.222222222;0.333333333;0;0.076923077;0;0.064516129;0.316301703;0.083065224;0.106082725;0.119827367;0.064820136;0.051034807;0.055975794;0.003211318;0.430769231;0.281094527;0.165798611;0;0.192030147;0.772669852;0.950312032;0;0;0.647856777;0.342781222;0.423402004;0.608879169;0.225376471;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.115641683;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0.112024462;0;0;0;0;0;0;0.30033886;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0.037037037;0;0.277777778;0;0.25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.81E-01;1.77E-01;1.65E-01;2.32E-02;5.58E-02;3.27E-01;0;0;0;0.083333333;0.037037037;0.125;0.0625;0;0;0.085820896;0.959442332;0.121372032;0.937377691;0;1;0.06871096;0.035526316;0.367346939;0.704225352;0.066879951;0.040557668;0.077901431;0.07102593;0.163568773;0.444444444;0.847890671;0.257508343;0.563488477;0.377294686;0.616109279;0.319334719;0.010370836;0.11498024;0.010370836;0.11498024;0.057632399;0.170984456;0.320855615;0.725;0.443946188;0.424691358;0.061188811;0.141843972;0.246575342;0.424691358;0.121550507;0.080406392;0.065149541;0.038335628;0.015933287;0.00718606;0.032246727;0.024147971;0;0.060106383;0.201428571;0.846938776;0.874985436;0.752598056;0.704760123;0.631934501;0.168110269;0.557899222;0.315942874;0.246666667;0.272727273;0.229552643;0.121299871;0.139826228;0.223798775;0.094626605;0.018833901;0.000949367;0.10623285;0.141228626;0.067267766;0.070489466;0.024300932;0.042361574;0.324200913;0.19135274;0.088456783;0.087463557;0.102687335;0.116430172;0.083333333;0;0.0073;0;0.9927;0;0.000942677;0;0.1825;0.222222222
N;0.171306379;0.133663366;0.13665759;0.168539326;0.206349206;0;0.125;0;0.333333333;0;0;0;0;0.188888889;0.074074074;0.33;0.06;0;0.61;0.48;0.222222222;0.333333333;0;0.230769231;0;0.032258065;0.199513382;0.152237496;0.172506083;0.186595583;0.131364211;0.112182502;0.07806354;0.01223894;0.4;0.251243781;0.315104167;0.092049202;0.192030147;0.753636598;0.950312032;0;0;0.596132865;0.307395411;0.703332619;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.113168044;0;0;0.061987843;0;1;1;0.159503816;1;0;0.578610169;0;0;0;0.116405898;0;0;0;0.042845832;0;0;0.270632631;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0.206349206;0.074074074;0.0625;0.333333333;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3.29E-01;3.24E-01;2.95E-01;1.22E-01;1.03E-01;4.60E-01;0;0;0;0.083333333;0.074074074;0.125;0.125;0;0;0.085820896;0.923320659;0.121372032;0.881604697;0;1;0.119818285;0.078947368;0.469387755;0.507042254;0.134064595;0.076679341;0.12718601;0.151822623;0.301115242;0.444444444;0.79560309;0.273637375;0.577948486;0.36763285;0.62223269;0.280665281;0.05185418;0.173663411;0.05185418;0.183207814;0.177570093;0.678756477;0.326203209;0.765;0.616591928;0.417283951;0.232517483;0.144208038;0.342465753;0.417283951;0.1789244;0.133882219;0.117450986;0.098040999;0.0606603;0.033314534;0.144187681;0.103956157;0;0.175;0.535714286;0.263605442;0.73552371;0.668622192;0.702796222;0.632338363;0.170067461;0.528603388;0.348294958;0.29875;0.245454545;0.173520108;0.180501931;0.142149929;0.203052779;0.242239122;0.096273292;0.030274262;0.125637005;0.141228626;0.189227666;0.066370981;0.133821571;0.079497443;0.310502283;0.114726027;0.148758008;0.166180758;0.179584377;0.17961165;0.083333333;0;0.9991;0;0.0009;0;0.129017678;0;0.3529;0.000246366
N;0.170443116;0.108910891;0.114420241;0.179775281;0.158730159;0.454545455;0.125;0;0;0;0;0;0;0.211111111;0.074074074;0.25;0;0;0.75;0.22;0.333333333;0.5;0;0.076923077;0.153846154;0.064516129;0.316301703;0.156478502;0.188321168;0.194973343;0.12653718;0.098306679;0.064750378;0.012553335;0.353846154;0.236318408;0.271701389;0.043306972;0.185927204;0.772669852;0.950312032;0;0;0.647856777;0.134354337;0.456212495;0.608879169;0.261352218;0;0;0;0.149309765;0;0;0;0.624992663;0;0.357196558;1;0;0;0;0.22896805;0;0;0;0;1;1;0.159503816;1;0;0;0;0;0;0.230813015;0;0;0.183505966;0.034221242;0;0;0.153155455;0;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.158730159;0.259259259;0.3125;0.388888889;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2.91E-01;2.83E-01;2.92E-01;1.56E-01;2.65E-01;4.65E-01;0;0;0;0.25;0.222222222;0.25;0.125;0.2;0.363636364;0.240671642;0.817490494;0.248021108;0.874755382;0.111821086;0.730185497;0.202157865;0.244736842;0.408163265;0.535211268;0.120962828;0.206590621;0.119236884;0.066892146;0.178438662;0.333333333;0.82590612;0.174082314;0.676909173;0.322705314;0.599152143;0.348856549;0.16247643;0.133397957;0.16247643;0.133397957;0.163551402;0.772020725;0.299465241;0.72;0.596412556;0.439506173;0.263986014;0.132387707;0.331257783;0.439506173;0.149745433;0.118226801;0.102663556;0.081166047;0.054576682;0.041093759;0.138124945;0;0.407036909;0.104255319;0.527142857;0.408163265;0.841314226;0.657308079;0.737772374;0.636670705;0.128799867;0.572813465;0.222092684;0.17;0.387012987;0.33529146;0.228442728;0.207314609;0.298290874;0.177409301;0.066619916;0.016350211;0.107408859;0.183264725;0.189346304;0.05433233;0.125943187;0.040582611;0.749619482;0.116010274;0.179554906;0.163265306;0.148784946;0.174906647;0.083333333;0.5;0.0775;0.0001;0.9225;0.0007;0.009994964;0;0.4487;0.400098546
N;0.462915297;0.319306931;0.31393238;0.415730337;0.412698413;0.454545455;0.3125;0;0.333333333;0;0;0.5;0.111111111;0.455555556;0.37037037;0.38;0.05;0;0.57;0.48;0.444444444;0.666666667;0;0.307692308;0.230769231;0.483870968;0.800486618;0.380959345;0.427980535;0.445290683;0.34398345;0.316556914;0.16429652;0.123759263;0.369230769;0.13681592;0.658854167;0.138809447;0.19811868;0.772669852;0.925107332;0;0;0.647856777;0.469931201;0.680106087;0.608879169;0.072662397;0;0;0;0.190018587;0;0;0;0.811897122;0;0;1;0;0;0;0.121925208;0.178500861;0.548686998;0;0;1;0.476606086;0.159503816;1;0;0;0;0;0.505649761;0.111031689;0;0;0.218633336;0.100333673;0;0;0.584875938;0;0.2;0;0;0.222222222;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.436507937;0.37037037;0.5;0.777777778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14E-01;6.65E-01;6.84E-01;7.81E-01;3.76E-01;7.60E-01;0;0;0;0.166666667;0.37037037;0.125;0.3125;0.2;0.454545455;0.162313433;0.588719899;0.126649077;0.648727984;0.121405751;0.510961214;0.312890403;0.289473684;0.408163265;0.521126761;0.309110299;0.411280101;0.253974563;0.201052236;0.776951673;0.181818182;0.387403446;0.536707453;0.44826028;0.519806763;0.446066886;0.203742204;0.166561911;0.322347327;0.278126964;0.369174558;0.77258567;0.378238342;0.229946524;0.71;0.578475336;0.237037037;0.624125874;0.101654846;0.818181818;0.237037037;0.317203611;0.326249189;0.256886155;0.230091715;0.152173238;0.185194189;0.220806608;0.0575441;0.386685064;0.271010638;0.242857143;0.552721088;0.643248281;0.814951391;0.712054615;0.633329662;0.103564587;0.558644934;0.672690178;0.61375;0.441558442;0.305015816;0.395592021;0.313194585;0.370310652;0.174915846;0.270987778;0.292932489;0.286554292;0.198226726;0.372879345;0.175035641;0.19840213;0.301200801;0.573059361;0.035958904;0.419130044;0.437317784;0.398158803;0.41321882;0.083333333;0.5;0.8325;0;0.1675;0.0036;0.107503971;0;0.406;0.073663464
N;0.227584841;0.183168317;0.191683685;0.247191011;0.301587302;0.272727273;0.0625;0;0;0;0;0;0;0.277777778;0.037037037;0.27;0.08;0;0.65;0.26;0.333333333;0.5;0;0.076923077;0;0.096774194;0.399026764;0.218484937;0.25863747;0.261487687;0.192851396;0.190498589;0.111195159;0.036469796;0.553846154;0.129353234;0.517361111;0.097362866;0.192030147;0.772669852;0.950312032;0;0.195758722;0.647179831;0.537489443;0.655091352;0.608879169;0.072662397;0;0;0;0;0.212241207;0;0;0.196535835;0;0.396625178;1;0;0;0;0;0;0;0.070013556;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.023457;0;0.296132368;0.526741206;0;0;0;0.333333333;0;0;0;0;0;0.25;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.301587302;0.148148148;0.0625;0.555555556;0;0.75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.18E-01;5.23E-01;4.80E-01;5.22E-01;1.05E-01;5.26E-01;0;0;0;0;0.111111111;0;0.0625;0;0.181818182;0;0.908111534;0;0.945205479;0;0.848229342;0.17830778;0.152631579;0.306122449;0.408450704;0.1496039;0.1121673;0.16136725;0.154077415;0.163568773;0.525252525;0.849079026;0.210233593;0.597830999;0.353623188;0.576542628;0.382952183;0.120364551;0.256356722;0.120364551;0.256356722;0.182242991;0.678756477;0.529411765;0.13;0.623318386;0.422222222;0.232517483;0.234042553;0.346201743;0.422222222;0.252513584;0.192955062;0.165646496;0.131985762;0.076862591;0.059890313;0.202354802;0.069532454;0.343566747;0.23962766;0.684285714;0.30952381;0.702784574;0.70172645;0.664733938;0.635862981;0.188181894;0.35985938;0.499271349;0.300833333;0.507792208;0.64753728;0.449485199;0.464942413;0.385897022;0.361550929;0.246042877;0.182911392;0.032144257;0.55620646;0.007355558;0.263028671;0.010430537;0.178007561;0.46042618;0.075342466;0.23159492;0.221574344;0.242333988;0.256011949;0;0.25;0;0.014;0.986;0;0;0.00700035;0.1661;0
N;0.260911575;0.237623762;0.247787611;0.269662921;0.285714286;0.454545455;0.125;0;0;0;0;0;0;0.3;0.222222222;0.71;0.07;0;0.21;0.82;0.333333333;0.166666667;0.285714286;0.153846154;0.076923077;0.032258065;0.199513382;0.242322316;0.278345499;0.295760345;0.215262613;0.19943556;0.122541604;0.046260948;0.538461538;0.124378109;0.565104167;0.096613846;0.489103689;0.772669852;0.940842612;0;0;0.646364867;0.138667168;0.455556151;0.608879169;0.072662397;0;0;0;0;0.635310136;0;0;0.421246747;0;0;1;0;0;0;0;0;0;0.138744526;0;1;1;0.159503816;1;0;0;0;0;0;0;0;0;0;0.172299514;0;0;0.137294164;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.285714286;0.259259259;0.3125;0.277777778;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.54E-01;5.70E-01;5.42E-01;4.10E-01;1.92E-01;5.67E-01;0;0;0;0;0.259259259;0;0.125;0;0.454545455;0;0.769328264;0;0.892367906;0;0.573355818;0.236229415;0.280263158;0.387755102;0.394366197;0.237355271;0.230671736;0.238473768;0.226982337;0.252788104;0.454545455;0.754604872;0.396551724;0.286488929;0.658454106;0.512953368;0.291891892;0.243871779;0.291029752;0.243871779;0.291029752;0.230529595;0.78238342;0.598930481;0.15;0.692825112;0.24691358;0.267482517;0.264775414;0.384806974;0.24691358;0.324006332;0.307369403;0.259052756;0.198952948;0.134729393;0.104455551;0.250065899;0.149169378;0.3780614;0.234042553;0.541428571;0.260204082;0.741349179;0.540898424;0.500888432;0.694973749;0.168235196;0.56066901;0.2168464;0.034583333;0.271428571;0.230908269;0.140444015;0.091129521;0.093840697;0.009350455;0;0;0.009212074;0.095867638;0.002135485;0.032631079;0;0;0.487062405;0.065496575;0.262335619;0.259475219;0.273133419;0.272292756;0;0.625;0;0.4781;0.5219;0;0;0.239061953;0.3278;0
S;0.204648953;0.207920792;0.216927615;0.213483146;0.285714286;0;0.125;0;0;0;0;0;0;0.255555556;0;0.92;0.08;0;0;0;0.444444444;0;0.571428571;0.076923077;0.076923077;0;0;0.187627961;0.217761557;0.25539477;0.144581083;0.088428975;0.06096823;0.017987873;0.323076923;0.2039801;0.2890625;0.115847608;0.509257091;0.863374611;0.972479656;0;0.112631262;0.765612472;0;0.401776147;0.608879169;0.072662397;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.132347931;0;0;0.067221979;0;1;1;0.159503816;1;0;0;0;0;0;0.106667902;0;0;0;0.169507597;0;0.130527404;0;0;0.2;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285714286;0.074074074;0;0.111111111;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.03E-01;3.01E-01;3.23E-01;8.93E-02;1.03E-01;5.16E-01;0;0;0;0.083333333;0.074074074;0.125;0.125;0;0;0.083955224;0.919518378;0.118733509;0.875733855;0;1;0.131743328;0.102631579;0.346938776;0.535211268;0.202925046;0.080481622;0.236883943;0.232243517;0.19330855;0.323232323;0.862745098;0.243047831;0.673746046;0.177777778;0.633537447;0.347193347;0.063167819;0.275594661;0.063167819;0.275594661;0.260124611;0.829015544;0.35828877;0.93;0.735426009;0.298765432;0.283216783;0.158392435;0.408468244;0.298765432;0.301330595;0.307795263;0.33414139;0.294863467;0.171137988;0.121725432;0.064932783;0.058742935;0;0.105319149;0.381428571;0.416666667;0.756611907;0.790395575;0.673337698;0.632962514;0.168235196;0.56066901;0.086563684;0.114166667;0.177922078;0.065070041;0.036196911;0.021115377;0.014188971;0;0;0;0.03880831;0.013141229;0.021592122;0;0;0;0.264840183;0.082619863;0.19562774;0.206997085;0.244229337;0.22815534;0;0;0;0;1;0;0;0;0.1905;0.117270264
